deviceId,date,hour,steps_sum,steps_max_5min,sensor_intervals,steps_observed,steps_coverage
wc58,2021-03-25,2021-03-25 16:00:00,,,10,0,0.0
wc58,2021-03-25,2021-03-25 17:00:00,0.0,0.0,5,1,0.2
wc58,2021-03-25,2021-03-25 23:00:00,27.916666666666668,18.0,8,8,1.0
wc58,2021-03-26,2021-03-26 00:00:00,0.0,0.0,11,7,0.6363636363636364
wc58,2021-03-26,2021-03-26 01:00:00,0.0,0.0,6,2,0.3333333333333333
wc58,2021-03-26,2021-03-26 03:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-26,2021-03-26 08:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-26,2021-03-26 10:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-26,2021-03-26 11:00:00,0.0,0.0,4,3,0.75
wc58,2021-03-26,2021-03-26 12:00:00,0.0,0.0,4,3,0.75
wc58,2021-03-26,2021-03-26 13:00:00,15.939393939393938,9.666666666666666,5,4,0.8
wc58,2021-03-26,2021-03-26 14:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-26,2021-03-26 15:00:00,,,2,0,0.0
wc58,2021-03-27,2021-03-27 23:00:00,92.0,92.0,7,2,0.2857142857142857
wc58,2021-03-28,2021-03-28 00:00:00,31.0,31.0,7,7,1.0
wc58,2021-03-28,2021-03-28 01:00:00,37.5,26.5,8,4,0.5
wc58,2021-03-28,2021-03-28 02:00:00,0.0,0.0,11,1,0.09090909090909091
wc58,2021-03-28,2021-03-28 03:00:00,,,9,0,0.0
wc58,2021-03-28,2021-03-28 04:00:00,,,11,0,0.0
wc58,2021-03-28,2021-03-28 05:00:00,,,9,0,0.0
wc58,2021-03-28,2021-03-28 06:00:00,,,10,0,0.0
wc58,2021-03-28,2021-03-28 07:00:00,0.0,0.0,11,1,0.09090909090909091
wc58,2021-03-28,2021-03-28 08:00:00,24.5,24.5,4,1,0.25
wc58,2021-03-28,2021-03-28 09:00:00,1.7142857142857142,1.7142857142857142,8,7,0.875
wc58,2021-03-28,2021-03-28 11:00:00,0.0,0.0,8,6,0.75
wc58,2021-03-28,2021-03-28 12:00:00,0.0,0.0,4,2,0.5
wc58,2021-03-28,2021-03-28 22:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-28,2021-03-28 23:00:00,0.0,0.0,5,2,0.4
wc58,2021-03-29,2021-03-29 00:00:00,0.0,0.0,6,2,0.3333333333333333
wc58,2021-03-29,2021-03-29 01:00:00,0.0,0.0,3,2,0.6666666666666666
wc58,2021-03-29,2021-03-29 03:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-29,2021-03-29 04:00:00,,,1,0,0.0
wc58,2021-03-29,2021-03-29 05:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-29,2021-03-29 07:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-29,2021-03-29 08:00:00,,,1,0,0.0
wc58,2021-03-29,2021-03-29 09:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-29,2021-03-29 12:00:00,1.75,1.75,5,4,0.8
wc58,2021-03-29,2021-03-29 13:00:00,4.833333333333333,3.1666666666666665,9,8,0.8888888888888888
wc58,2021-03-29,2021-03-29 14:00:00,32.5,32.5,9,9,1.0
wc58,2021-03-29,2021-03-29 15:00:00,0.0,0.0,7,7,1.0
wc58,2021-03-29,2021-03-29 16:00:00,0.0,0.0,9,7,0.7777777777777778
wc58,2021-03-29,2021-03-29 22:00:00,55.0,55.0,7,2,0.2857142857142857
wc58,2021-03-29,2021-03-29 23:00:00,0.0,0.0,7,1,0.14285714285714285
wc58,2021-03-30,2021-03-30 00:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-30,2021-03-30 01:00:00,0.0,0.0,1,1,1.0
wc58,2021-03-30,2021-03-30 02:00:00,0.0,0.0,9,2,0.2222222222222222
wc58,2021-03-30,2021-03-30 03:00:00,19.75,19.75,9,4,0.4444444444444444
wc58,2021-03-30,2021-03-30 04:00:00,0.0,0.0,4,4,1.0
wc58,2021-03-30,2021-03-30 05:00:00,0.0,0.0,2,1,0.5
wc58,2021-03-30,2021-03-30 06:00:00,0.0,0.0,6,6,1.0
wc58,2021-03-30,2021-03-30 07:00:00,1.3333333333333333,1.3333333333333333,5,5,1.0
wc58,2021-03-30,2021-03-30 08:00:00,0.0,0.0,3,3,1.0
wc58,2021-03-30,2021-03-30 09:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-30,2021-03-30 10:00:00,0.0,0.0,6,6,1.0
wc58,2021-03-30,2021-03-30 11:00:00,0.0,0.0,5,3,0.6
wc58,2021-03-30,2021-03-30 12:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-30,2021-03-30 13:00:00,0.0,0.0,5,5,1.0
wc58,2021-03-30,2021-03-30 14:00:00,8.642857142857142,5.142857142857143,5,4,0.8
wc58,2021-03-30,2021-03-30 15:00:00,3.333333333333333,3.333333333333333,9,7,0.7777777777777778
wc58,2021-03-30,2021-03-30 16:00:00,,,1,0,0.0
wc58,2021-03-30,2021-03-30 22:00:00,0.0,0.0,6,3,0.5
wc58,2021-03-30,2021-03-30 23:00:00,0.0,0.0,3,1,0.3333333333333333
wc58,2021-03-31,2021-03-31 00:00:00,0.0,0.0,6,1,0.16666666666666666
wc58,2021-03-31,2021-03-31 01:00:00,,,1,0,0.0
wc58,2021-03-31,2021-03-31 02:00:00,,,2,0,0.0
wc58,2021-03-31,2021-03-31 03:00:00,0.0,0.0,9,1,0.1111111111111111
wc58,2021-03-31,2021-03-31 04:00:00,0.0,0.0,4,1,0.25
wc58,2021-03-31,2021-03-31 05:00:00,0.0,0.0,2,2,1.0
wc58,2021-03-31,2021-03-31 07:00:00,0.0,0.0,7,4,0.5714285714285714
wc58,2021-03-31,2021-03-31 08:00:00,0.0,0.0,5,1,0.2
wc58,2021-03-31,2021-03-31 13:00:00,0.0,0.0,1,1,1.0
wc58,2021-04-01,2021-04-01 02:00:00,11.11111111111111,11.11111111111111,9,3,0.3333333333333333
wc58,2021-04-01,2021-04-01 03:00:00,4.25,4.25,7,6,0.8571428571428571
wc58,2021-04-01,2021-04-01 05:00:00,0.0,0.0,9,8,0.8888888888888888
wc58,2021-04-01,2021-04-01 06:00:00,0.0,0.0,8,3,0.375
wc58,2021-04-01,2021-04-01 07:00:00,0.0,0.0,11,10,0.9090909090909091
wc58,2021-04-01,2021-04-01 08:00:00,0.0,0.0,7,6,0.8571428571428571
wc58,2021-04-01,2021-04-01 11:00:00,5.4,5.4,2,2,1.0
wc58,2021-04-01,2021-04-01 12:00:00,0.0,0.0,9,6,0.6666666666666666
wc58,2021-04-01,2021-04-01 13:00:00,0.0,0.0,6,4,0.6666666666666666
wc58,2021-04-01,2021-04-01 14:00:00,0.0,0.0,3,3,1.0
wc58,2021-04-01,2021-04-01 15:00:00,0.0,0.0,7,7,1.0
wc58,2021-04-02,2021-04-02 00:00:00,31.416666666666668,28.666666666666668,11,10,0.9090909090909091
wc58,2021-04-02,2021-04-02 01:00:00,0.0,0.0,12,11,0.9166666666666666
wc58,2021-04-02,2021-04-02 02:00:00,0.0,0.0,6,5,0.8333333333333334
wc58,2021-04-02,2021-04-02 03:00:00,0.0,0.0,1,1,1.0
wc58,2021-04-02,2021-04-02 05:00:00,0.0,0.0,1,1,1.0
wc58,2021-04-02,2021-04-02 08:00:00,0.0,0.0,1,1,1.0
wc58,2021-04-02,2021-04-02 12:00:00,,,2,0,0.0
wc58,2021-04-03,2021-04-03 05:00:00,0.0,0.0,4,4,1.0
wc58,2021-04-03,2021-04-03 06:00:00,,,2,0,0.0
wc58,2021-04-03,2021-04-03 07:00:00,0.0,0.0,4,3,0.75
we59,2021-03-08,2021-03-08 08:00:00,,,1,0,0.0
we59,2021-03-08,2021-03-08 10:00:00,3.25,3.25,2,1,0.5
we59,2021-03-08,2021-03-08 14:00:00,0.0,0.0,1,1,1.0
we59,2021-03-09,2021-03-09 00:00:00,,,1,0,0.0
we59,2021-03-09,2021-03-09 06:00:00,,,2,0,0.0
we59,2021-03-09,2021-03-09 07:00:00,,,8,0,0.0
we59,2021-03-09,2021-03-09 08:00:00,,,3,0,0.0
we59,2021-03-10,2021-03-10 09:00:00,,,1,0,0.0
we59,2021-03-10,2021-03-10 15:00:00,,,1,0,0.0
we59,2021-03-11,2021-03-11 06:00:00,,,3,0,0.0
we59,2021-03-11,2021-03-11 07:00:00,,,1,0,0.0
we59,2021-03-12,2021-03-12 19:00:00,,,5,0,0.0
we59,2021-03-12,2021-03-12 20:00:00,,,11,0,0.0
we59,2021-03-13,2021-03-13 05:00:00,,,1,0,0.0
we59,2021-03-13,2021-03-13 15:00:00,,,1,0,0.0
we59,2021-03-13,2021-03-13 16:00:00,,,4,0,0.0
we59,2021-03-13,2021-03-13 17:00:00,,,2,0,0.0
we59,2021-03-14,2021-03-14 04:00:00,,,1,0,0.0
we59,2021-03-14,2021-03-14 13:00:00,,,2,0,0.0
we59,2021-03-16,2021-03-16 03:00:00,0.0,0.0,2,1,0.5
we59,2021-03-16,2021-03-16 06:00:00,,,8,0,0.0
we59,2021-03-16,2021-03-16 07:00:00,,,2,0,0.0
we59,2021-03-16,2021-03-16 08:00:00,0.0,0.0,1,1,1.0
we59,2021-03-16,2021-03-16 09:00:00,,,3,0,0.0
we59,2021-03-18,2021-03-18 08:00:00,,,1,0,0.0
we59,2021-03-18,2021-03-18 12:00:00,0.0,0.0,2,1,0.5
we59,2021-03-19,2021-03-19 06:00:00,0.0,0.0,1,1,1.0
we59,2021-03-19,2021-03-19 07:00:00,,,4,0,0.0
we59,2021-03-19,2021-03-19 10:00:00,0.0,0.0,1,1,1.0
we59,2021-03-19,2021-03-19 11:00:00,,,1,0,0.0
we59,2021-03-19,2021-03-19 12:00:00,,,1,0,0.0
we59,2021-03-19,2021-03-19 13:00:00,0.0,0.0,3,1,0.3333333333333333
we59,2021-03-19,2021-03-19 14:00:00,,,1,0,0.0
we59,2021-03-19,2021-03-19 15:00:00,,,1,0,0.0
we59,2021-03-20,2021-03-20 13:00:00,,,3,0,0.0
we59,2021-03-20,2021-03-20 20:00:00,,,8,0,0.0
we59,2021-03-20,2021-03-20 21:00:00,,,11,0,0.0
we59,2021-03-20,2021-03-20 22:00:00,0.0,0.0,10,1,0.1
we59,2021-03-20,2021-03-20 23:00:00,,,10,0,0.0
we59,2021-03-21,2021-03-21 00:00:00,0.0,0.0,5,1,0.2
we59,2021-03-21,2021-03-21 06:00:00,0.0,0.0,1,1,1.0
we59,2021-03-21,2021-03-21 09:00:00,,,1,0,0.0
we59,2021-03-21,2021-03-21 13:00:00,0.0,0.0,2,1,0.5
we59,2021-03-21,2021-03-21 14:00:00,,,3,0,0.0
we59,2021-03-21,2021-03-21 15:00:00,,,1,0,0.0
we59,2021-03-23,2021-03-23 02:00:00,,,1,0,0.0
we59,2021-03-23,2021-03-23 05:00:00,,,1,0,0.0
we59,2021-03-23,2021-03-23 07:00:00,,,1,0,0.0
we59,2021-03-23,2021-03-23 08:00:00,,,1,0,0.0
we59,2021-03-23,2021-03-23 09:00:00,,,1,0,0.0
we59,2021-03-25,2021-03-25 07:00:00,48.75,48.75,1,1,1.0
we59,2021-03-27,2021-03-27 11:00:00,,,3,0,0.0
we59,2021-03-27,2021-03-27 13:00:00,0.0,0.0,5,1,0.2
we59,2021-03-27,2021-03-27 14:00:00,,,2,0,0.0
we59,2021-03-28,2021-03-28 06:00:00,,,2,0,0.0
we59,2021-03-28,2021-03-28 07:00:00,,,10,0,0.0
we59,2021-03-28,2021-03-28 08:00:00,,,2,0,0.0
we59,2021-03-28,2021-03-28 13:00:00,,,3,0,0.0
we59,2021-03-28,2021-03-28 14:00:00,,,1,0,0.0
we59,2021-03-28,2021-03-28 15:00:00,,,1,0,0.0
we59,2021-03-29,2021-03-29 06:00:00,,,1,0,0.0
we59,2021-03-29,2021-03-29 15:00:00,,,1,0,0.0
we59,2021-03-30,2021-03-30 03:00:00,,,2,0,0.0
we59,2021-03-30,2021-03-30 14:00:00,0.0,0.0,1,1,1.0
we59,2021-03-31,2021-03-31 05:00:00,,,2,0,0.0
we59,2021-03-31,2021-03-31 07:00:00,,,1,0,0.0
we59,2021-03-31,2021-03-31 09:00:00,,,2,0,0.0
we59,2021-03-31,2021-03-31 12:00:00,0.0,0.0,3,2,0.6666666666666666
we59,2021-03-31,2021-03-31 14:00:00,,,1,0,0.0
we59,2021-04-01,2021-04-01 07:00:00,,,1,0,0.0
we59,2021-04-01,2021-04-01 10:00:00,,,1,0,0.0
we59,2021-04-02,2021-04-02 04:00:00,,,1,0,0.0
we59,2021-04-03,2021-04-03 03:00:00,,,1,0,0.0
we59,2021-04-03,2021-04-03 06:00:00,0.0,0.0,2,1,0.5
we59,2021-04-03,2021-04-03 10:00:00,,,3,0,0.0
we59,2021-04-03,2021-04-03 13:00:00,25.0,25.0,3,1,0.3333333333333333
we59,2021-04-03,2021-04-03 14:00:00,0.0,0.0,1,1,1.0
we59,2021-04-04,2021-04-04 04:00:00,,,1,0,0.0
xp20,2021-03-07,2021-03-07 21:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-08,2021-03-08 00:00:00,,,1,0,0.0
xp20,2021-03-08,2021-03-08 01:00:00,,,2,0,0.0
xp20,2021-03-08,2021-03-08 02:00:00,,,2,0,0.0
xp20,2021-03-08,2021-03-08 03:00:00,,,1,0,0.0
xp20,2021-03-08,2021-03-08 04:00:00,,,1,0,0.0
xp20,2021-03-08,2021-03-08 05:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-08,2021-03-08 06:00:00,,,2,0,0.0
xp20,2021-03-08,2021-03-08 07:00:00,,,3,0,0.0
xp20,2021-03-08,2021-03-08 08:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-08,2021-03-08 09:00:00,,,2,0,0.0
xp20,2021-03-08,2021-03-08 10:00:00,0.0,0.0,3,1,0.3333333333333333
xp20,2021-03-08,2021-03-08 11:00:00,0.0,0.0,5,1,0.2
xp20,2021-03-09,2021-03-09 00:00:00,,,1,0,0.0
xp20,2021-03-09,2021-03-09 01:00:00,,,5,0,0.0
xp20,2021-03-09,2021-03-09 02:00:00,,,1,0,0.0
xp20,2021-03-09,2021-03-09 06:00:00,,,2,0,0.0
xp20,2021-03-09,2021-03-09 07:00:00,,,4,0,0.0
xp20,2021-03-09,2021-03-09 08:00:00,,,1,0,0.0
xp20,2021-03-09,2021-03-09 11:00:00,,,1,0,0.0
xp20,2021-03-09,2021-03-09 13:00:00,,,4,0,0.0
xp20,2021-03-10,2021-03-10 00:00:00,,,1,0,0.0
xp20,2021-03-10,2021-03-10 01:00:00,,,1,0,0.0
xp20,2021-03-10,2021-03-10 02:00:00,,,2,0,0.0
xp20,2021-03-10,2021-03-10 04:00:00,0.0,0.0,3,3,1.0
xp20,2021-03-10,2021-03-10 05:00:00,0.0,0.0,6,1,0.16666666666666666
xp20,2021-03-10,2021-03-10 06:00:00,0.0,0.0,5,2,0.4
xp20,2021-03-10,2021-03-10 07:00:00,0.0,0.0,8,2,0.25
xp20,2021-03-10,2021-03-10 08:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-10,2021-03-10 09:00:00,,,2,0,0.0
xp20,2021-03-10,2021-03-10 14:00:00,,,1,0,0.0
xp20,2021-03-11,2021-03-11 01:00:00,,,1,0,0.0
xp20,2021-03-11,2021-03-11 02:00:00,,,1,0,0.0
xp20,2021-03-11,2021-03-11 03:00:00,,,1,0,0.0
xp20,2021-03-11,2021-03-11 05:00:00,,,7,0,0.0
xp20,2021-03-11,2021-03-11 06:00:00,4.0,4.0,2,1,0.5
xp20,2021-03-11,2021-03-11 07:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-11,2021-03-11 08:00:00,,,3,0,0.0
xp20,2021-03-11,2021-03-11 09:00:00,,,2,0,0.0
xp20,2021-03-11,2021-03-11 12:00:00,,,2,0,0.0
xp20,2021-03-11,2021-03-11 13:00:00,,,3,0,0.0
xp20,2021-03-11,2021-03-11 21:00:00,0.0,0.0,3,1,0.3333333333333333
xp20,2021-03-12,2021-03-12 00:00:00,,,1,0,0.0
xp20,2021-03-12,2021-03-12 01:00:00,0.0,0.0,3,2,0.6666666666666666
xp20,2021-03-12,2021-03-12 05:00:00,,,1,0,0.0
xp20,2021-03-12,2021-03-12 06:00:00,,,2,0,0.0
xp20,2021-03-12,2021-03-12 07:00:00,,,2,0,0.0
xp20,2021-03-12,2021-03-12 08:00:00,,,3,0,0.0
xp20,2021-03-12,2021-03-12 09:00:00,,,1,0,0.0
xp20,2021-03-12,2021-03-12 10:00:00,,,2,0,0.0
xp20,2021-03-12,2021-03-12 13:00:00,,,1,0,0.0
xp20,2021-03-12,2021-03-12 23:00:00,,,4,0,0.0
xp20,2021-03-13,2021-03-13 00:00:00,0.0,0.0,12,2,0.16666666666666666
xp20,2021-03-13,2021-03-13 01:00:00,,,1,0,0.0
xp20,2021-03-13,2021-03-13 02:00:00,,,8,0,0.0
xp20,2021-03-13,2021-03-13 03:00:00,0.0,0.0,12,1,0.08333333333333333
xp20,2021-03-13,2021-03-13 04:00:00,0.0,0.0,8,2,0.25
xp20,2021-03-13,2021-03-13 06:00:00,,,1,0,0.0
xp20,2021-03-13,2021-03-13 09:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-13,2021-03-13 13:00:00,0.0,0.0,3,1,0.3333333333333333
xp20,2021-03-13,2021-03-13 14:00:00,,,10,0,0.0
xp20,2021-03-13,2021-03-13 15:00:00,,,12,0,0.0
xp20,2021-03-13,2021-03-13 16:00:00,,,11,0,0.0
xp20,2021-03-14,2021-03-14 01:00:00,0.0,0.0,5,2,0.4
xp20,2021-03-14,2021-03-14 02:00:00,,,7,0,0.0
xp20,2021-03-14,2021-03-14 03:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-14,2021-03-14 04:00:00,0.0,0.0,12,2,0.16666666666666666
xp20,2021-03-14,2021-03-14 05:00:00,,,4,0,0.0
xp20,2021-03-14,2021-03-14 06:00:00,,,1,0,0.0
xp20,2021-03-14,2021-03-14 07:00:00,0.0,0.0,5,2,0.4
xp20,2021-03-14,2021-03-14 08:00:00,,,1,0,0.0
xp20,2021-03-14,2021-03-14 09:00:00,,,1,0,0.0
xp20,2021-03-14,2021-03-14 11:00:00,0.0,0.0,11,1,0.09090909090909091
xp20,2021-03-14,2021-03-14 12:00:00,,,2,0,0.0
xp20,2021-03-15,2021-03-15 00:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-15,2021-03-15 01:00:00,,,1,0,0.0
xp20,2021-03-15,2021-03-15 02:00:00,,,3,0,0.0
xp20,2021-03-15,2021-03-15 03:00:00,,,1,0,0.0
xp20,2021-03-15,2021-03-15 04:00:00,71.0,71.0,5,1,0.2
xp20,2021-03-15,2021-03-15 05:00:00,0.0,0.0,5,2,0.4
xp20,2021-03-15,2021-03-15 06:00:00,0.0,0.0,3,2,0.6666666666666666
xp20,2021-03-15,2021-03-15 07:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-15,2021-03-15 08:00:00,,,1,0,0.0
xp20,2021-03-15,2021-03-15 11:00:00,,,3,0,0.0
xp20,2021-03-15,2021-03-15 12:00:00,,,3,0,0.0
xp20,2021-03-16,2021-03-16 00:00:00,,,3,0,0.0
xp20,2021-03-16,2021-03-16 04:00:00,0.0,0.0,4,2,0.5
xp20,2021-03-16,2021-03-16 05:00:00,0.0,0.0,7,1,0.14285714285714285
xp20,2021-03-16,2021-03-16 07:00:00,0.0,0.0,5,2,0.4
xp20,2021-03-16,2021-03-16 08:00:00,,,2,0,0.0
xp20,2021-03-16,2021-03-16 12:00:00,,,6,0,0.0
xp20,2021-03-17,2021-03-17 01:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-17,2021-03-17 02:00:00,,,1,0,0.0
xp20,2021-03-17,2021-03-17 04:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-17,2021-03-17 05:00:00,,,2,0,0.0
xp20,2021-03-17,2021-03-17 06:00:00,1.0555555555555556,1.0555555555555556,6,3,0.5
xp20,2021-03-17,2021-03-17 07:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-17,2021-03-17 08:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-17,2021-03-17 11:00:00,,,1,0,0.0
xp20,2021-03-17,2021-03-17 12:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-18,2021-03-18 00:00:00,,,2,0,0.0
xp20,2021-03-18,2021-03-18 01:00:00,,,9,0,0.0
xp20,2021-03-18,2021-03-18 02:00:00,,,2,0,0.0
xp20,2021-03-18,2021-03-18 03:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-18,2021-03-18 04:00:00,0.0,0.0,6,1,0.16666666666666666
xp20,2021-03-18,2021-03-18 05:00:00,0.0,0.0,7,4,0.5714285714285714
xp20,2021-03-18,2021-03-18 06:00:00,,,4,0,0.0
xp20,2021-03-18,2021-03-18 07:00:00,4.391304347826087,4.391304347826087,4,1,0.25
xp20,2021-03-18,2021-03-18 12:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-19,2021-03-19 00:00:00,,,1,0,0.0
xp20,2021-03-19,2021-03-19 01:00:00,,,1,0,0.0
xp20,2021-03-19,2021-03-19 03:00:00,,,1,0,0.0
xp20,2021-03-19,2021-03-19 05:00:00,,,2,0,0.0
xp20,2021-03-19,2021-03-19 06:00:00,,,1,0,0.0
xp20,2021-03-19,2021-03-19 07:00:00,,,3,0,0.0
xp20,2021-03-19,2021-03-19 09:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-19,2021-03-19 11:00:00,,,2,0,0.0
xp20,2021-03-19,2021-03-19 12:00:00,,,7,0,0.0
xp20,2021-03-19,2021-03-19 13:00:00,,,1,0,0.0
xp20,2021-03-19,2021-03-19 23:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-20,2021-03-20 00:00:00,2.0,2.0,9,5,0.5555555555555556
xp20,2021-03-20,2021-03-20 02:00:00,,,2,0,0.0
xp20,2021-03-20,2021-03-20 07:00:00,,,3,0,0.0
xp20,2021-03-20,2021-03-20 08:00:00,0.0,0.0,6,4,0.6666666666666666
xp20,2021-03-20,2021-03-20 09:00:00,0.0,0.0,6,2,0.3333333333333333
xp20,2021-03-20,2021-03-20 10:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-20,2021-03-20 11:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-20,2021-03-20 12:00:00,7.0,7.0,2,1,0.5
xp20,2021-03-20,2021-03-20 13:00:00,0.0,0.0,4,2,0.5
xp20,2021-03-20,2021-03-20 14:00:00,0.0,0.0,5,1,0.2
xp20,2021-03-20,2021-03-20 23:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-21,2021-03-21 00:00:00,,,1,0,0.0
xp20,2021-03-21,2021-03-21 01:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-21,2021-03-21 02:00:00,,,5,0,0.0
xp20,2021-03-21,2021-03-21 05:00:00,,,4,0,0.0
xp20,2021-03-21,2021-03-21 07:00:00,,,1,0,0.0
xp20,2021-03-21,2021-03-21 08:00:00,,,2,0,0.0
xp20,2021-03-21,2021-03-21 09:00:00,,,2,0,0.0
xp20,2021-03-21,2021-03-21 10:00:00,,,1,0,0.0
xp20,2021-03-21,2021-03-21 11:00:00,,,1,0,0.0
xp20,2021-03-21,2021-03-21 13:00:00,,,2,0,0.0
xp20,2021-03-22,2021-03-22 02:00:00,,,1,0,0.0
xp20,2021-03-22,2021-03-22 04:00:00,0.0,0.0,4,1,0.25
xp20,2021-03-22,2021-03-22 05:00:00,0.0,0.0,9,2,0.2222222222222222
xp20,2021-03-22,2021-03-22 06:00:00,0.0,0.0,7,2,0.2857142857142857
xp20,2021-03-22,2021-03-22 07:00:00,2.6666666666666665,2.6666666666666665,3,1,0.3333333333333333
xp20,2021-03-22,2021-03-22 08:00:00,0.0,0.0,6,4,0.6666666666666666
xp20,2021-03-22,2021-03-22 11:00:00,,,1,0,0.0
xp20,2021-03-23,2021-03-23 00:00:00,0.0,0.0,1,1,1.0
xp20,2021-03-23,2021-03-23 02:00:00,0.0,0.0,2,2,1.0
xp20,2021-03-23,2021-03-23 03:00:00,,,2,0,0.0
xp20,2021-03-23,2021-03-23 04:00:00,,,1,0,0.0
xp20,2021-03-23,2021-03-23 05:00:00,,,4,0,0.0
xp20,2021-03-23,2021-03-23 06:00:00,,,1,0,0.0
xp20,2021-03-23,2021-03-23 07:00:00,,,1,0,0.0
xp20,2021-03-23,2021-03-23 08:00:00,,,1,0,0.0
xp20,2021-03-23,2021-03-23 10:00:00,,,2,0,0.0
xp20,2021-03-23,2021-03-23 11:00:00,,,1,0,0.0
xp20,2021-03-23,2021-03-23 12:00:00,0.0,0.0,7,3,0.42857142857142855
xp20,2021-03-23,2021-03-23 13:00:00,0.0,0.0,9,3,0.3333333333333333
xp20,2021-03-23,2021-03-23 14:00:00,0.0,0.0,5,3,0.6
xp20,2021-03-23,2021-03-23 15:00:00,,,3,0,0.0
xp20,2021-03-23,2021-03-23 23:00:00,,,2,0,0.0
xp20,2021-03-24,2021-03-24 00:00:00,,,3,0,0.0
xp20,2021-03-24,2021-03-24 01:00:00,,,2,0,0.0
xp20,2021-03-24,2021-03-24 07:00:00,,,1,0,0.0
xp20,2021-03-24,2021-03-24 08:00:00,0.0,0.0,2,1,0.5
xp20,2021-03-24,2021-03-24 09:00:00,,,1,0,0.0
xp20,2021-03-24,2021-03-24 10:00:00,,,3,0,0.0
xp20,2021-03-24,2021-03-24 11:00:00,,,2,0,0.0
xp20,2021-03-24,2021-03-24 12:00:00,,,3,0,0.0
xp20,2021-03-24,2021-03-24 13:00:00,0.0,0.0,10,2,0.2
xp20,2021-03-24,2021-03-24 14:00:00,,,4,0,0.0
xp20,2021-03-24,2021-03-24 15:00:00,,,11,0,0.0
xp20,2021-03-24,2021-03-24 16:00:00,,,12,0,0.0
xp20,2021-03-24,2021-03-24 17:00:00,,,11,0,0.0
xp20,2021-03-24,2021-03-24 18:00:00,,,12,0,0.0
xp20,2021-03-24,2021-03-24 19:00:00,0.0,0.0,12,4,0.3333333333333333
xp20,2021-03-24,2021-03-24 20:00:00,,,11,0,0.0
xp20,2021-03-24,2021-03-24 21:00:00,,,7,0,0.0
xp20,2021-03-25,2021-03-25 00:00:00,,,1,0,0.0
xp20,2021-03-25,2021-03-25 01:00:00,,,2,0,0.0
xp20,2021-03-25,2021-03-25 05:00:00,0.0,0.0,5,1,0.2
xp20,2021-03-25,2021-03-25 06:00:00,,,2,0,0.0
xp20,2021-03-25,2021-03-25 12:00:00,,,3,0,0.0
xp20,2021-03-25,2021-03-25 13:00:00,0.0,0.0,5,2,0.4
xp20,2021-03-25,2021-03-25 21:00:00,6.5,6.5,2,1,0.5
xp20,2021-03-26,2021-03-26 00:00:00,,,1,0,0.0
xp20,2021-03-26,2021-03-26 01:00:00,,,4,0,0.0
xp20,2021-03-26,2021-03-26 02:00:00,,,6,0,0.0
xp20,2021-03-26,2021-03-26 04:00:00,,,4,0,0.0
xp20,2021-03-26,2021-03-26 06:00:00,,,2,0,0.0
xp20,2021-03-26,2021-03-26 07:00:00,,,2,0,0.0
xp20,2021-03-26,2021-03-26 08:00:00,,,8,0,0.0
xp20,2021-03-26,2021-03-26 09:00:00,,,12,0,0.0
xp20,2021-03-26,2021-03-26 10:00:00,,,4,0,0.0
xp20,2021-03-26,2021-03-26 11:00:00,,,3,0,0.0
xp20,2021-03-26,2021-03-26 12:00:00,,,2,0,0.0
xp20,2021-03-26,2021-03-26 13:00:00,,,6,0,0.0
xp20,2021-03-26,2021-03-26 14:00:00,,,9,0,0.0
xp20,2021-03-26,2021-03-26 15:00:00,0.0,0.0,11,2,0.18181818181818182
